name,src,create_company,report_company,prov,year,price
重组乙型肝炎疫苗,进口,浙江天元生物药业有限公司,浙江天元生物药业有限公司,河南省,2018,88元/支
﻿name,src,create_company,report_company,prov,year,price
国产(液体，儿童，预充注射器装）甲型肝炎灭活疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,浙江省,2018,98
国产(液体，儿童，预充注射器装）甲型肝炎灭活疫苗,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,浙江省,2018,100
国产(液体，成人，预充注射器装）甲型肝炎灭活疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,浙江省,2018,105
国产(液体，成人，预充注射器装）甲型肝炎灭活疫苗,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,浙江省,2018,110
进口（液体，儿童，西林瓶）甲型肝炎灭活疫苗,国产,重庆智飞生物制品股份有限公司,重庆智飞生物制品股份有限公司,浙江省,2018,199
国产(液体，儿童，预充注射器装）甲、乙肝联合疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,浙江省,2018,105
国产(液体，预充注射器装)10 pg重组(酵母）乙型肝炎疫苗,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,浙江省,2018,42
国产(液体，预充注射器装)10 pg重组(酵母）乙型肝炎疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,浙江省,2018,41
国产(液体，预充注射器装)20 ug重组(酵母）乙型肝炎疫苗,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,浙江省,2018,65
国产(液体，预充注射器装)20 ug重组(酵母）乙型肝炎疫苗,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,浙江省,2018,84
国产(液体，西林瓶)20 ug重组(酵母）乙型肝炎疫苗,国产,大连汉信生物制药有限公司,大连汉信生物制药有限公司,浙江省,2018,70
国产(液体，西林瓶)20ug重组(CHO)乙型肝炎疫苗,国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,浙江省,2018,80
国产(液体，预充注射器装)20 U g重组(CH0)乙型肝炎疫苗,国产,华北制药金坦生物技术股份有限公司,华北制药金坦生物技术股份有限公司,浙江省,2018,88
国产(液体，预充注射器装)60 u g重组(酵母)乙型肝炎疫苗,国产,深圳康泰生物制品股份有限公司,深圳康泰生物制品股份有限公司,浙江省,2018,220
国产(液体，预充注射器装）重组戊型肝炎疫苗(大肠埃希菌）,国产,厦门万泰沧海生物技术有限公司.,厦门万泰沧海生物技术有限公司.,浙江省,2018,160
国产(冻干，西林瓶)水痘减毒活疫苗（附稀释液）,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,浙江省,2018,136
国产(冻干，西林瓶)水痘减毒活疫苗（附稀释液）,国产,长春祈健生物制品有限公司,长春祈健生物制品有限公司,浙江省,2018,136
国产(冻干，西林瓶)水痘减毒活疫苗（附稀释液）,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,浙江省,2018,136
国产(冻干，带预充注射器)水痘减毒活疫苗(附稀释液）,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,浙江省,2018,149.8
国产(冻干，带预充注射器)水痘减毒活疫苗(附稀释液）,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,浙江省,2018,145.4
国产(液体，预充注射器装）EV71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,浙江省,2018,188
国产(液体，西林瓶）EV71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,浙江省,2018,168
国产(液体，西林瓶）EV72型灭活疫苗（Vero细胞）,国产,武汉生物制品研宄所有限责任公司,武汉生物制品研宄所有限责任公司,浙江省,2018,168
国产(液体，预充注射器装）EV71型灭活疫苗(人二倍体细胞）,国产,中国医学科学院医学生物学研宄所,中国医学科学院医学生物学研宄所,浙江省,2018,188
国产(液体，西林瓶）EV71型灭活疫苗(人二倍体细胞）,国产,中国医学科学院医学生物学研宄所,中国医学科学院医学生物学研宄所,浙江省,2018,168
国产无细胞百白破b型流感嗜血杆菌联合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,浙江省,2018,275
国产(冻干，西林瓶)A群C群脑膜炎球菌（结合）疫苗(附稀释液）,国产,罗益（无锡）生物制药有限公司,罗益（无锡）生物制药有限公司,浙江省,2018,115
国产(冻干，西林瓶)A群C群脑膜炎球菌（结合）疫苗(附稀释液）,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,浙江省,2018,83
国产(西林瓶)冻干ACYW135脑膜炎多糖疫苗（附稀释液）,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,浙江省,2018,60
国产(西林瓶)冻干ACYW136脑膜炎多糖疫苗（附稀释液）,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,浙江省,2018,59
国产(西林瓶)冻干ACYW137脑膜炎多糖疫苗（附稀释液）,国产,成都康华生物制品有限公司,成都康华生物制品有限公司,浙江省,2018,48
国产(液体，西林瓶)A群C群脑膜炎球菌(结合)b型流感嗜血杆菌(结合)联合疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,浙江省,2018,210
国产（冻干，西林瓶）人用狂犬病疫苗(Vero细胞）（附稀释液）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,浙江省,2018,220/55
国产（冻干，西林瓶）人用狂犬病疫苗(Vero细胞）（附稀释液）,国产,广州诺诚生物制品股份有限公司,广州诺诚生物制品股份有限公司,浙江省,2018,265/53
国产（冻干，西林瓶）人用狂犬病疫苗(Vero细胞）（附稀释液）,国产,长春卫尔赛生物药业有限公司,长春卫尔赛生物药业有限公司,浙江省,2018,290 / 58
国产（液体，西林瓶）人用狂犬病疫苗(Vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,浙江省,2018,168.36 / 42.09
国产（液体，西林瓶）人用狂犬病疫苗(Vero细胞）,国产,吉林迈丰生物药业有限公司,吉林迈丰生物药业有限公司,浙江省,2018,245/49
国产(冻干，西林瓶)人用狂犬病疫苗(人二倍体细胞）（附稀释液）,国产,成都康华生物制品有限公司,成都康华生物制品有限公司,浙江省,2018,1275/255
国产（冻干，带预充注射器）人用狂犬病疫苗(Vero细胞（附稀释液）,国产,长春长生生物科技有限贵任公司,长春长生生物科技有限贵任公司,浙江省,2018,300/60
进口（冻干，西林瓶）人用狂犬病疫苗（鸡胚细胞）（附稀释液）,国产,科园信海(北京)医疗用品贸易有限公司,科园信海(北京)医疗用品贸易有限公司,浙江省,2018,788/197
国产(液体，西林瓶)23价肺炎球菌多糖疫苗,国产,成都生物制品研宄所有限贵任公司,成都生物制品研宄所有限贵任公司,浙江省,2018,182
国产(液体，预充注射器装)23价肺炎球菌多糖疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,浙江省,2018,200
进口（液体，西林瓶)23价肺炎球菌多糖疫苗,国产,重庆智飞生物制品股份有限公司,重庆智飞生物制品股份有限公司,浙江省,2018,200
进口（液体，预充注射器装)13价肺炎球菌多糖疫苗,国产,科园倩海(北京)医疗用品贸易有限公司,科园倩海(北京)医疗用品贸易有限公司,浙江省,2018,698
国产(液体，西林瓶)B型流感嗜血杆菌结合疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,浙江省,2018,62
国产(液体，西林瓶)B型流感嗜血杆菌结合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,浙江省,2018,70
国产(液体，西林瓶)B型流感嗜血杆菌结合疫苗,国产,玉溪^森生物技术有限公司,玉溪^森生物技术有限公司,浙江省,2018,81
国产(液体，预充注射器装)B型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,浙江省,2018,98
国产(液体，预充注射器装)B型流感嗜血杆菌结合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,浙江省,2018,80
进口 (冻千，带预充注射器)B型流感嗜血杆菌结合疫苗（附稀释液）,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,浙江省,2018,100.8
国产流行性感冒病毒裂解疫苗(_. 5ml/支，预充注射器装）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,浙江省,2018,39
国产流行性感冒病毒裂解疫苗(_. 6ml/支，预充注射器装）,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,浙江省,2018,45
国产流行性感冒病毒裂解疫苗(_. 5ml/支，预充注射器装）,国产,长春生物制品研_所有限责任公司,长春生物制品研_所有限责任公司,浙江省,2018,45
国产流行性感冒病毒裂解疫苗(_. 6ml/支，预充注射器装）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,浙江省,2018,42
国产流行性感冒病毒裂解疫苗(_. 7ml/支，预充注射器装）,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,浙江省,2018,42
国产流行性感冒病毒裂解疫苗(_. 25ml/支，预充注射器装）,国产,上海生物制品研宄所有限责任公司,上海生物制品研宄所有限责任公司,浙江省,2018,27.2
国产流行性感冒病毒裂解疫苗(_. 26ml/支，预充注射器装）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,浙江省,2018,23
国产流行性感冒病毒裂解疫苗(_. 27ml/支，预充注射器装）,国产,长春生物制品研宄所有限责任公司,长春生物制品研宄所有限责任公司,浙江省,2018,27
国产流行性感冒病毒裂解疫苗(_. 28ml/支，预充注射器装）,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,浙江省,2018,29
国产流行性感冒病毒裂解疫苗(_. 29ml/支，预充注射器装）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,浙江省,2018,23
国产流感病毒亚单位疫苗(_.5ml/支，预充注射器装）,国产,中逸安科生物技术股份有限公司,中逸安科生物技术股份有限公司,浙江省,2018,168
进口流感病毒裂解疫苗(0.5ml/支，预充注射器装）,国产,杭州诚丰生物医药有限公司,杭州诚丰生物医药有限公司,浙江省,2018,128
进口（液体，预充注射器装）双价人乳头瘤病毒吸附疫苗,国产,科园信海(北京)医疗用品贸易有限公司,科园信海(北京)医疗用品贸易有限公司,浙江省,2018,580
进口（液体，预充注射器装）四价人乳头瘤病毒疫苗,国产,重庆智飞生物制品股份有限公司,重庆智飞生物制品股份有限公司,浙江省,2018,798
进口吸附无细胞百白破灭活脊髓灰质炎和b型流感嗜血杆菌（结合）联合疫苗,国产,国药控股股份有限公司,国药控股股份有限公司,浙江省,2018,599
进口吸附无细胞百白破灭活脊髓灰质炎和b型流感嗜血杆菌（结合）联合疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,浙江省,2018,599
国产重组B亚单位/菌体霍乱菌苗(肠溶胶囊）,国产,上海联合赛尔生物工程有限公司,上海联合赛尔生物工程有限公司,浙江省,2018,65
国产重组B亚单位/菌体霍乱菌苗(肠溶胶囊）（儿童用，附配套抗酸剂）,国产,上海联合赛尔生物工程有限公司,上海联合赛尔生物工程有限公司,浙江省,2018,83
国产口服轮状病毒活疫苗,国产,兰州生物制品研宄所有限责任公司,兰州生物制品研宄所有限责任公司,浙江省,2018,172
国产(液体，西林瓶）乙型脑炎灭活疫苗(vero细胞）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,浙江省,2018,69
国产(冻干，西林瓶)乙型脑炎灭活疫苗(vero细胞）（附稀释液）,国产,辽宁成大生物股份有限公司,辽宁成大生物股份有限公司,浙江省,2018,70
国产(液体，西林瓶)黄热减毒活疫苗,国产,北京北生研生物制品有限公司.,北京北生研生物制品有限公司.,浙江省,2018,160
国产(液体，安瓶瓶)皮上划痕人用炭疽活疫苗,国产,兰州生物制品研宄所有限责任公司,兰州生物制品研宄所有限责任公司,浙江省,2018,76.5
国产(液体，安瓿瓶)森林脑炎灭活疫苗,国产,长春生物制品研宄所有限责任公司,长春生物制品研宄所有限责任公司,浙江省,2018,168
双价肾综合症出血热灭活疫苗（Vero细胞）,国产,浙江卫信生物药业有限公司,浙江卫信生物药业有限公司,浙江省,2018,44
国产（液体，安瓿）吸附破伤风疫苗,国产,成都欧林生物科技股份有限公司,成都欧林生物科技股份有限公司,浙江省,2018,158
国产(冻干，西林瓶)麻腮风联合减毒活疫苗（附稀释液）,国产,上海生物制品研宄所有限责任公司,上海生物制品研宄所有限责任公司,浙江省,2018,76
国产(冻干，西林瓶)麻腮风联合减毒活疫苗（附稀释液）,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,浙江省,2018,76
国产(冻千，西林瓶)麻疹风疹联合减毒活疫苗（附稀释液）,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,浙江省,2018,40
国产(冻千，西林瓶)麻疹风疹联合减毒活疫苗（附稀释液）,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,浙江省,2018,41
国产(液体，西林瓶）200IU狂犬病人免疫球蛋白,国产,四川远大蜀阳药业股份有限公司,四川远大蜀阳药业股份有限公司,浙江省,2018,145
国产(液体，西林瓶）201IU狂犬病人免疫球蛋白,国产,广东双林生物制药有限公司,广东双林生物制药有限公司,浙江省,2018,140
国产(液体，西林瓶）202IU狂犬病人免疫球蛋白,国产,华兰生物工程股份有限公司,华兰生物工程股份有限公司,浙江省,2018,140
国产(液体，西林瓶）203IU狂犬病人免疫球蛋白,国产,深圳市卫光生物制品股份有限公司,深圳市卫光生物制品股份有限公司,浙江省,2018,140
国产(液体，西林瓶）204IU狂犬病人免疫球蛋白,国产,同路生物制药有限公司,同路生物制药有限公司,浙江省,2018,165
name,src,create_company,report_company,prov,year,price
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,海南省,2017,26.0
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,海南省,2017,24.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,海南省,2017,24.0
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,海南省,2017,29.0
流感病毒裂解疫苗（儿童）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,海南省,2017,27.0
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,海南省,2017,29.0
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,海南省,2017,27.5
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,海南省,2017,26.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,海南省,2017,27.0
流感病毒裂解疫苗（成人）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,海南省,2017,41.0
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,海南省,2017,47.0
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,海南省,2017,44.0
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,海南省,2017,43.0
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,海南省,2017,42.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,海南省,2017,45.0
狂犬病人免疫球蛋白,国产,山东泰邦生物制品有限公司,山东泰邦生物制品有限公司,海南省,2017,158.0
狂犬病人免疫球蛋白,国产,四川远大蜀阳药业股份有限公司,四川远大蜀阳药业股份有限公司,海南省,2017,159.0
狂犬病人免疫球蛋白,国产,华兰生物工程股份有限公司,华兰生物工程股份有限公司,海南省,2017,160.0
狂犬病人免疫球蛋白,国产,广东双林生物制药有限公司,广东双林生物制药有限公司,海南省,2017,160.0
狂犬病人免疫球蛋白,国产,山西康宝生物制品股份有限公司,山西康宝生物制品股份有限公司,海南省,2017,159.9
狂犬病人免疫球蛋白,国产,武汉中原瑞德生物制品有限责任公司,武汉中原瑞德生物制品有限责任公司,海南省,2017,160.0
狂犬病人免疫球蛋白,国产,江西博雅生物制药股份有限公司,江西博雅生物制药股份有限公司,海南省,2017,159.0
狂犬病人免疫球蛋白,国产,南岳生物制药有限公司,南岳生物制药有限公司,海南省,2017,160.0
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,海南省,2017,49.0
流感病毒裂解疫苗（成人）,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,海南省,2017,47.0
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,海南省,2017,49.0
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,海南省,2017,47.5
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,海南省,2017,48.0
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,海南省,2017,49.0
A、C、Y、W135群脑膜炎球菌多糖疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,海南省,2017,63.0
ACYW135群脑膜炎球菌多糖疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,海南省,2017,65.0
ACYW135群脑膜炎球菌多糖疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,海南省,2017,60.0
ACYW135群脑膜炎球菌多糖疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,海南省,2017,60.0
ACYW135群脑膜炎球菌多糖疫苗,国产,成都康华生物制品有限公司,成都康华生物制品有限公司,海南省,2017,65.0
b型流感嗜血杆菌结合疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,海南省,2017,68.0
b型流感嗜血杆菌结合疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,海南省,2017,78.0
b型流感嗜血杆菌结合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,海南省,2017,76.0
b型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,海南省,2017,82.0
水痘减毒活疫苗,国产,上海生物制品研究所有限责任公司,上海生物制品研究所有限责任公司,海南省,2017,136.0
冻干水痘减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,海南省,2017,131.0
水痘减毒活疫苗,国产,长春祈健生物制品有限公司,长春祈健生物制品有限公司,海南省,2017,136.0
水痘减毒活疫苗,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,海南省,2017,136.0
破伤风人免疫球蛋白,国产,山东泰邦生物制品有限公司,山东泰邦生物制品有限公司,海南省,2017,318.0
破伤风人免疫球蛋白,国产,成都蓉生药业有限责任公司,成都蓉生药业有限责任公司,海南省,2017,325.0
破伤风人免疫球蛋白,国产,同路生物制药有限公司,同路生物制药有限公司,海南省,2017,325.0
破伤风人免疫球蛋白,国产,广东双林生物制药有限公司,广东双林生物制药有限公司,海南省,2017,315.0
破伤风人免疫球蛋白,国产,贵州泰邦生物制品有限公司,贵州泰邦生物制品有限公司,海南省,2017,325.0
破伤风人免疫球蛋白,国产,华兰生物工程重庆有限公司,华兰生物工程重庆有限公司,海南省,2017,315.0
破伤风人免疫球蛋白,国产,南岳生物制药有限公司,南岳生物制药有限公司,海南省,2017,325.0
﻿name,src,create_company,report_company,prov,year,price
13价肺炎球菌多糖结合疫苗,进口,Pfizer.Ireland.Pharmaceuticals,科园信海（北京）医疗用品贸易有限公司,湖北省,2017,698
23价肺炎球菌多糖疫苗,国产,成都生物制品研究所有限责任公司,成都生物制品研究所有限责任公司,湖北省,2017,182
23价肺炎球菌多糖疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,湖北省,2017,200
23价肺炎球菌多糖疫苗,进口,Merck.Sharp.Dohme.Corp.,重庆智飞生物制品股份有限公司,湖北省,2017,201
ACYW135群脑膜炎球菌多糖疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,湖北省,2017,61
ACYW135群脑膜炎球菌多糖疫苗,国产,成都康华生物制品有限公司,成都康华生物制品有限公司,湖北省,2017,49
ACYW135群脑膜炎球菌多糖疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,湖北省,2017,58
ACYW135群脑膜炎球菌多糖疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,湖北省,2017,64.5
ACYW135群脑膜炎球菌多糖疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,55
AC群脑膜炎球菌（结合）b型流感嗜血杆菌（结合）联合疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,湖北省,2017,214
A群C群脑膜炎球菌多糖结合疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,湖北省,2017,73
A群C群脑膜炎球菌多糖结合疫苗,国产,罗益（无锡）生物制药有限公司,罗益（无锡）生物制药有限公司,湖北省,2017,115
A群C群脑膜炎球菌多糖结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,湖北省,2017,85
b型流感嗜血杆菌结合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,湖北省,2017,83
b型流感嗜血杆菌结合疫苗,国产,北京民海生物科技有限公司,北京民海生物科技有限公司,湖北省,2017,72
b型流感嗜血杆菌结合疫苗,国产,北京智飞绿竹生物制药有限公司,北京智飞绿竹生物制药有限公司,湖北省,2017,72
b型流感嗜血杆菌结合疫苗,国产,成都欧林生物科技股份有限公司,成都欧林生物科技股份有限公司,湖北省,2017,73
b型流感嗜血杆菌结合疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,湖北省,2017,64
b型流感嗜血杆菌结合疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,湖北省,2017,103
b型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,湖北省,2017,81.5
b型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,湖北省,2017,104.5
肠道病毒71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,188
肠道病毒71型灭活疫苗（Vero细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,168
肠道病毒71型灭活疫苗（Vero细胞）,国产,武汉生物制品研究所有限责任公司,武汉生物制品研究所有限责任公司,湖北省,2017,168
肠道病毒71型灭活疫苗（人二倍体细胞）,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,湖北省,2017,168
肠道病毒71型灭活疫苗（人二倍体细胞）,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,湖北省,2017,188
黄热减毒活疫苗,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,湖北省,2017,160
冻干甲型肝炎减毒活疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,湖北省,2017,60
冻干甲型肝炎减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,55
冻干甲型肝炎减毒活疫苗,国产,浙江普康生物技术股份有限公司,浙江普康生物技术股份有限公司,湖北省,2017,59
冻干甲型肝炎减毒活疫苗,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,湖北省,2017,60
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,109
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,102
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,80
甲型肝炎灭活疫苗（人二倍体细胞）,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,90
甲型肝炎灭活疫苗（人二倍体细胞）,国产,江苏康淮生物科技有限公司,江苏康淮生物科技有限公司,湖北省,2017,80
甲型肝炎灭活疫苗（人二倍体细胞）,进口,Merck.Sharp.Dohme.Corp.,重庆智飞生物制品股份有限公司,湖北省,2017,200
甲型乙型肝炎联合疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,108
口服轮状病毒活疫苗,国产,兰州生物制品研究所有限责任公司,兰州生物制品研究所有限责任公司,湖北省,2017,172
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,22
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,25
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,36
流感病毒裂解疫苗,国产,北京科兴生物制品有限公司,北京科兴生物制品有限公司,湖北省,2017,42
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,湖北省,2017,22
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,湖北省,2017,37
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,湖北省,2017,24
流感病毒裂解疫苗,国产,大连雅立峰生物制药有限公司,大连雅立峰生物制药有限公司,湖北省,2017,42
流感病毒裂解疫苗,进口,Adimmune.Corporation ,杭州诚丰生物医药有限公司,湖北省,2017,128
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,湖北省,2017,45
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,湖北省,2017,39
流感病毒裂解疫苗,国产,华兰生物疫苗有限公司,华兰生物疫苗有限公司,湖北省,2017,25
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司（原上海生物制品研究所）,上海生物制品研究所有限责任公司（原上海生物制品研究所）,湖北省,2017,49
流感病毒裂解疫苗,国产,上海生物制品研究所有限责任公司（原上海生物制品研究所）,上海生物制品研究所有限责任公司（原上海生物制品研究所）,湖北省,2017,28
流感病毒裂解疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,湖北省,2017,58
流感病毒裂解疫苗,国产,深圳赛诺菲巴斯德生物制品有限公司,深圳赛诺菲巴斯德生物制品有限公司,湖北省,2017,37
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,湖北省,2017,46
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,湖北省,2017,37
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,湖北省,2017,27
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,27
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,45
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,47
流感病毒裂解疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,湖北省,2017,23
流感病毒亚单位疫苗,国产,中逸安科生物技术股份有限公司,中逸安科生物技术股份有限公司,湖北省,2017,168
麻腮风联合减毒活疫苗,国产,北京北生研生物制品有限公司,北京北生研生物制品有限公司,湖北省,2017,76
